,date_crime_year,date_crime_month,location_description,cnt,__fileposition__
1033,2002,1,"CAR WASH",16,45362
1034,2002,1,"CHA APARTMENT",468,45398
1035,2002,1,"CHA ELEVATOR",1,45439
1036,2002,1,"CHA HALLWAY",2,45479
1037,2002,1,"CHA HALLWAY/STAIRWELL/ELEVATOR",314,45518
1038,2002,1,"CHA PARKING LOT/GROUNDS",625,45576
1039,2002,1,"CHURCH",1,45627
1040,2002,1,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",62,45661
1041,2002,1,"CLEANING STORE",31,45722
1042,2002,1,"COIN OPERATED MACHINE",9,45764
1043,2002,1,"COLLEGE/UNIVERSITY GROUNDS",26,45813
1044,2002,1,"COLLEGE/UNIVERSITY RESIDENCE HALL",3,45867
1045,2002,1,"COMMERCIAL / BUSINESS OFFICE",405,45928
1046,2002,1,"CONSTRUCTION SITE",58,45984
1047,2002,1,"CREDIT UNION",1,46029
1048,2002,1,"CTA BUS",116,46069
1049,2002,1,"CTA GARAGE / OTHER PROPERTY",1,46104
1050,2002,1,"CTA PLATFORM",249,46159
1051,2002,1,"CTA TRAIN",70,46199
1052,2002,1,"CURRENCY EXCHANGE",76,46236
1053,2002,1,"DAY CARE CENTER",8,46281
1054,2002,1,"DELIVERY TRUCK",10,46324
1055,2002,1,"DEPARTMENT STORE",501,46366
1056,2002,1,"DRIVEWAY - RESIDENTIAL",74,46410
1057,2002,1,"DRUG STORE",273,46460
1058,2002,1,"FACTORY/MANUFACTURING BUILDING",55,46498
1059,2002,1,"FEDERAL BUILDING",2,46556
1060,2002,1,"FIRE STATION",7,46600
1061,2002,1,"GANGWAY",1,46640
1062,2002,1,"GARAGE/AUTO REPAIR",1,46675
1063,2002,1,"GAS STATION",348,46721
1064,2002,1,"GOVERNMENT BUILDING/PROPERTY",92,46760
1065,2002,1,"GROCERY FOOD STORE",656,46816
1066,2002,1,"HALLWAY",1,46862
1067,2002,1,"HIGHWAY/EXPRESSWAY",9,46897
1068,2002,1,"HOSPITAL BUILDING/GROUNDS",135,46943
1069,2002,1,"HOTEL/MOTEL",181,46996
1070,2002,1,"HOUSE",1,47035
1071,2002,1,"LIBRARY",34,47068
1072,2002,1,"LIVERY STAND OFFICE",2,47103
1073,2002,1,"MEDICAL/DENTAL OFFICE",31,47150
1074,2002,1,"MOVIE HOUSE/THEATER",17,47199
1075,2002,1,"NEWSSTAND",2,47246
1076,2002,1,"NURSING HOME/RETIREMENT HOME",88,47283
1077,2002,1,"OTHER",1597,47339
1078,2002,1,"OTHER COMMERCIAL TRANSPORTATION",24,47372
1079,2002,1,"OTHER RAILROAD PROP / TRAIN DEPOT",33,47431
1080,2002,1,"PARK PROPERTY",159,47492
1081,2002,1,"PARKING LOT",1,47533
1082,2002,1,"PARKING LOT/GARAGE(NON.RESID.)",1107,47572
1083,2002,1,"POLICE FACILITY/VEH PARKING LOT",63,47630
1084,2002,1,"POOL ROOM",1,47689
1085,2002,1,"RESIDENCE",7945,47726
1086,2002,1,"RESIDENCE PORCH/HALLWAY",609,47763
1087,2002,1,"RESIDENCE-GARAGE",845,47814
1088,2002,1,"RESIDENTIAL YARD (FRONT/BACK)",1,47858
1089,2002,1,"RESTAURANT",585,47915
1090,2002,1,"SAVINGS AND LOAN",4,47953
1091,2002,1,"SCHOOL, PRIVATE, BUILDING",86,47997
1092,2002,1,"SCHOOL, PRIVATE, GROUNDS",15,48050
1093,2002,1,"SCHOOL, PUBLIC, BUILDING",986,48102
1094,2002,1,"SCHOOL, PUBLIC, GROUNDS",149,48154
1095,2002,1,"SEWER",1,48205
1096,2002,1,"SIDEWALK",2268,48238
1097,2002,1,"SMALL RETAIL STORE",634,48274
1098,2002,1,"SPORTS ARENA/STADIUM",23,48320
1099,2002,1,"STREET",11377,48368
1100,2002,1,"TAVERN/LIQUOR STORE",221,48402
1101,2002,1,"TAXICAB",56,48449
1102,2002,1,"VACANT LOT",1,48484
1103,2002,1,"VACANT LOT/LAND",97,48522
1104,2002,1,"VEHICLE NON-COMMERCIAL",419,48565
1105,2002,1,"VEHICLE-COMMERCIAL",28,48615
1106,2002,1,"WAREHOUSE",74,48661
1107,2002,2,"ABANDONED BUILDING",52,48698
1108,2002,2,"AIRPORT/AIRCRAFT",156,48744
1109,2002,2,"ALLEY",590,48788
1110,2002,2,"APARTMENT",2256,48821
1111,2002,2,"APPLIANCE STORE",12,48858
1112,2002,2,"ATHLETIC CLUB",22,48901
1113,2002,2,"AUTO",5,48942
1114,2002,2,"BANK",150,48974
1115,2002,2,"BAR OR TAVERN",129,49006
1116,2002,2,"BARBERSHOP",29,49047
1117,2002,2,"BASEMENT",1,49085
1118,2002,2,"BOAT/WATERCRAFT",1,49121
1119,2002,2,"BOWLING ALLEY",5,49164
1120,2002,2,"BRIDGE",1,49205
1121,2002,2,"CAR WASH",20,49239
1122,2002,2,"CHA APARTMENT",367,49275
1123,2002,2,"CHA BREEZEWAY",1,49316
1124,2002,2,"CHA HALLWAY",1,49357
1125,2002,2,"CHA HALLWAY/STAIRWELL/ELEVATOR",270,49396
1126,2002,2,"CHA PARKING LOT/GROUNDS",576,49454
1127,2002,2,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",51,49505
1128,2002,2,"CLEANING STORE",33,49566
1129,2002,2,"COIN OPERATED MACHINE",8,49608
1130,2002,2,"COLLEGE/UNIVERSITY GROUNDS",13,49657
1131,2002,2,"COLLEGE/UNIVERSITY RESIDENCE HALL",6,49711
1132,2002,2,"COMMERCIAL / BUSINESS OFFICE",323,49772
1133,2002,2,"CONSTRUCTION SITE",56,49828
1134,2002,2,"CREDIT UNION",1,49873
1135,2002,2,"CTA BUS",107,49913
1136,2002,2,"CTA PLATFORM",248,49948
1137,2002,2,"CTA TRAIN",73,49988
1138,2002,2,"CURRENCY EXCHANGE",58,50025
1139,2002,2,"DAY CARE CENTER",10,50070
1140,2002,2,"DELIVERY TRUCK",6,50113
1141,2002,2,"DEPARTMENT STORE",405,50155
1142,2002,2,"DRIVEWAY - RESIDENTIAL",64,50199
1143,2002,2,"DRUG STORE",195,50249
1144,2002,2,"FACTORY/MANUFACTURING BUILDING",39,50287
1145,2002,2,"FEDERAL BUILDING",2,50345
