,date_crime_year,date_crime_month,primary_type,cnt,__fileposition__
3225,2011,1,"ASSAULT",1390,133636
3226,2011,1,"BATTERY",4434,133671
3227,2011,1,"BURGLARY",1954,133706
3228,2011,1,"CRIM SEXUAL ASSAULT",138,133742
3229,2011,1,"CRIMINAL DAMAGE",2638,133789
3230,2011,1,"CRIMINAL TRESPASS",722,133832
3231,2011,1,"DECEPTIVE PRACTICE",945,133877
3232,2011,1,"GAMBLING",10,133923
3233,2011,1,"HOMICIDE",28,133959
3234,2011,1,"INTERFERENCE WITH PUBLIC OFFICER",60,133995
3235,2011,1,"INTIMIDATION",10,134055
3236,2011,1,"KIDNAPPING",19,134095
3237,2011,1,"LIQUOR LAW VIOLATION",56,134133
3238,2011,1,"MOTOR VEHICLE THEFT",1862,134181
3239,2011,1,"NARCOTICS",3454,134228
3240,2011,1,"OBSCENITY",3,134265
3241,2011,1,"OFFENSE INVOLVING CHILDREN",225,134302
3242,2011,1,"OTHER OFFENSE",1825,134356
3243,2011,1,"PROSTITUTION",242,134397
3244,2011,1,"PUBLIC PEACE VIOLATION",197,134437
3245,2011,1,"ROBBERY",1105,134487
3246,2011,1,"SEX OFFENSE",97,134522
3247,2011,1,"STALKING",13,134561
3248,2011,1,"THEFT",5419,134597
3249,2011,1,"WEAPONS VIOLATION",266,134630
3250,2011,2,"ARSON",22,134675
3251,2011,2,"ASSAULT",1284,134708
3252,2011,2,"BATTERY",3767,134743
3253,2011,2,"BURGLARY",1427,134778
3254,2011,2,"CRIM SEXUAL ASSAULT",110,134814
3255,2011,2,"CRIMINAL DAMAGE",2398,134861
3256,2011,2,"CRIMINAL TRESPASS",612,134904
3257,2011,2,"DECEPTIVE PRACTICE",787,134949
3258,2011,2,"GAMBLING",10,134995
3259,2011,2,"HOMICIDE",24,135031
3260,2011,2,"INTERFERENCE WITH PUBLIC OFFICER",55,135067
3261,2011,2,"INTIMIDATION",16,135127
3262,2011,2,"KIDNAPPING",17,135167
3263,2011,2,"LIQUOR LAW VIOLATION",37,135205
3264,2011,2,"MOTOR VEHICLE THEFT",1295,135253
3265,2011,2,"NARCOTICS",2894,135300
3266,2011,2,"OBSCENITY",5,135337
3267,2011,2,"OFFENSE INVOLVING CHILDREN",154,135374
3268,2011,2,"OTHER OFFENSE",1510,135428
3269,2011,2,"PROSTITUTION",202,135469
3270,2011,2,"PUBLIC PEACE VIOLATION",194,135509
3271,2011,2,"ROBBERY",757,135559
3272,2011,2,"SEX OFFENSE",66,135594
3273,2011,2,"STALKING",9,135633
3274,2011,2,"THEFT",4368,135669
3275,2011,2,"WEAPONS VIOLATION",205,135702
3276,2011,3,"ARSON",50,135747
3277,2011,3,"ASSAULT",1666,135780
3278,2011,3,"BATTERY",5176,135815
3279,2011,3,"BURGLARY",1836,135850
3280,2011,3,"CRIM SEXUAL ASSAULT",101,135886
3281,2011,3,"CRIMINAL DAMAGE",2970,135933
3282,2011,3,"CRIMINAL TRESPASS",759,135976
3283,2011,3,"DECEPTIVE PRACTICE",1011,136021
3284,2011,3,"GAMBLING",21,136067
3285,2011,3,"HOMICIDE",23,136103
3286,2011,3,"INTERFERENCE WITH PUBLIC OFFICER",61,136139
3287,2011,3,"INTIMIDATION",16,136199
3288,2011,3,"KIDNAPPING",16,136239
3289,2011,3,"LIQUOR LAW VIOLATION",45,136277
3290,2011,3,"MOTOR VEHICLE THEFT",1640,136325
3291,2011,3,"NARCOTICS",3754,136372
3292,2011,3,"OBSCENITY",5,136409
3293,2011,3,"OFFENSE INVOLVING CHILDREN",200,136446
3294,2011,3,"OTHER OFFENSE",1900,136500
3295,2011,3,"PROSTITUTION",201,136541
3296,2011,3,"PUBLIC PEACE VIOLATION",272,136581
3297,2011,3,"ROBBERY",955,136631
3298,2011,3,"SEX OFFENSE",73,136666
3299,2011,3,"STALKING",17,136705
3300,2011,3,"THEFT",5639,136741
3301,2011,3,"WEAPONS VIOLATION",275,136774
3302,2011,4,"ARSON",60,136819
3303,2011,4,"ASSAULT",1793,136852
3304,2011,4,"BATTERY",5091,136887
3305,2011,4,"BURGLARY",2044,136922
3306,2011,4,"CRIM SEXUAL ASSAULT",110,136958
3307,2011,4,"CRIMINAL DAMAGE",3353,137005
3308,2011,4,"CRIMINAL TRESPASS",714,137048
3309,2011,4,"DECEPTIVE PRACTICE",980,137093
3310,2011,4,"GAMBLING",51,137139
3311,2011,4,"HOMICIDE",30,137175
3312,2011,4,"INTERFERENCE WITH PUBLIC OFFICER",62,137211
3313,2011,4,"INTIMIDATION",8,137271
3314,2011,4,"KIDNAPPING",28,137311
3315,2011,4,"LIQUOR LAW VIOLATION",67,137349
3316,2011,4,"MOTOR VEHICLE THEFT",1702,137397
3317,2011,4,"NARCOTICS",3194,137444
3318,2011,4,"OBSCENITY",4,137481
3319,2011,4,"OFFENSE INVOLVING CHILDREN",212,137518
3320,2011,4,"OTHER OFFENSE",1881,137572
3321,2011,4,"PROSTITUTION",150,137613
3322,2011,4,"PUBLIC PEACE VIOLATION",270,137653
3323,2011,4,"ROBBERY",1008,137703
3324,2011,4,"SEX OFFENSE",81,137738
3325,2011,4,"STALKING",18,137777
3326,2011,4,"THEFT",5867,137813
3327,2011,4,"WEAPONS VIOLATION",314,137846
3328,2011,5,"ARSON",48,137891
3329,2011,5,"ASSAULT",1952,137924
3330,2011,5,"BATTERY",5796,137959
3331,2011,5,"BURGLARY",2469,137994
3332,2011,5,"CRIM SEXUAL ASSAULT",138,138030
3333,2011,5,"CRIMINAL DAMAGE",3438,138077
3334,2011,5,"CRIMINAL TRESPASS",782,138120
3335,2011,5,"DECEPTIVE PRACTICE",1096,138165
3336,2011,5,"GAMBLING",70,138211
3337,2011,5,"HOMICIDE",38,138247
3338,2011,5,"INTERFERENCE WITH PUBLIC OFFICER",85,138283
3339,2011,5,"INTIMIDATION",15,138343
3340,2011,5,"KIDNAPPING",22,138383
3341,2011,5,"LIQUOR LAW VIOLATION",53,138421
3342,2011,5,"MOTOR VEHICLE THEFT",1807,138469
3343,2011,5,"NARCOTICS",3044,138516
3344,2011,5,"OBSCENITY",3,138553
3345,2011,5,"OFFENSE INVOLVING CHILDREN",215,138590
3346,2011,5,"OTHER OFFENSE",1678,138644
3347,2011,5,"PROSTITUTION",136,138685
3348,2011,5,"PUBLIC INDECENCY",1,138725
3349,2011,5,"PUBLIC PEACE VIOLATION",326,138769
3350,2011,5,"ROBBERY",1247,138819
3351,2011,5,"SEX OFFENSE",107,138854
3352,2011,5,"STALKING",16,138893
3353,2011,5,"THEFT",6609,138929
3354,2011,5,"WEAPONS VIOLATION",377,138962
3355,2011,6,"ARSON",37,139007
3356,2011,6,"ASSAULT",1967,139040
3357,2011,6,"BATTERY",5887,139075
3358,2011,6,"BURGLARY",2415,139110
3359,2011,6,"CRIM SEXUAL ASSAULT",140,139146
3360,2011,6,"CRIMINAL DAMAGE",3483,139193
3361,2011,6,"CRIMINAL TRESPASS",779,139236
3362,2011,6,"DECEPTIVE PRACTICE",1050,139281
3363,2011,6,"GAMBLING",106,139327
3364,2011,6,"HOMICIDE",45,139363
3365,2011,6,"INTERFERENCE WITH PUBLIC OFFICER",93,139399
3366,2011,6,"INTIMIDATION",14,139459
3367,2011,6,"KIDNAPPING",30,139499
3368,2011,6,"LIQUOR LAW VIOLATION",59,139537
3369,2011,6,"MOTOR VEHICLE THEFT",1807,139585
3370,2011,6,"NARCOTICS",3179,139632
3371,2011,6,"OBSCENITY",4,139669
3372,2011,6,"OFFENSE INVOLVING CHILDREN",220,139706
3373,2011,6,"OTHER OFFENSE",1773,139760
3374,2011,6,"PROSTITUTION",172,139801
3375,2011,6,"PUBLIC INDECENCY",3,139841
3376,2011,6,"PUBLIC PEACE VIOLATION",318,139885
3377,2011,6,"ROBBERY",1179,139935
3378,2011,6,"SEX OFFENSE",103,139970
3379,2011,6,"STALKING",13,140009
3380,2011,6,"THEFT",7026,140045
3381,2011,6,"WEAPONS VIOLATION",392,140078
3382,2011,7,"ARSON",47,140123
3383,2011,7,"ASSAULT",2028,140156
3384,2011,7,"BATTERY",6231,140191
3385,2011,7,"BURGLARY",2398,140226
3386,2011,7,"CRIM SEXUAL ASSAULT",128,140262
3387,2011,7,"CRIMINAL DAMAGE",3593,140309
3388,2011,7,"CRIMINAL TRESPASS",770,140352
3389,2011,7,"DECEPTIVE PRACTICE",979,140397
3390,2011,7,"GAMBLING",133,140443
3391,2011,7,"HOMICIDE",55,140479
3392,2011,7,"INTERFERENCE WITH PUBLIC OFFICER",124,140515
3393,2011,7,"INTIMIDATION",18,140575
3394,2011,7,"KIDNAPPING",23,140615
3395,2011,7,"LIQUOR LAW VIOLATION",67,140653
3396,2011,7,"MOTOR VEHICLE THEFT",1761,140701
3397,2011,7,"NARCOTICS",3339,140748
3398,2011,7,"OBSCENITY",3,140785
3399,2011,7,"OFFENSE INVOLVING CHILDREN",204,140822
3400,2011,7,"OTHER NARCOTIC VIOLATION",1,140876
3401,2011,7,"OTHER OFFENSE",1710,140928
3402,2011,7,"PROSTITUTION",186,140969
3403,2011,7,"PUBLIC PEACE VIOLATION",296,141009
3404,2011,7,"ROBBERY",1279,141059
3405,2011,7,"SEX OFFENSE",118,141094
3406,2011,7,"STALKING",15,141133
3407,2011,7,"THEFT",7359,141169
3408,2011,7,"WEAPONS VIOLATION",377,141202
3409,2011,8,"ARSON",43,141247
3410,2011,8,"ASSAULT",1958,141280
3411,2011,8,"BATTERY",5433,141315
3412,2011,8,"BURGLARY",2613,141350
3413,2011,8,"CRIM SEXUAL ASSAULT",123,141386
3414,2011,8,"CRIMINAL DAMAGE",3311,141433
3415,2011,8,"CRIMINAL TRESPASS",793,141476
3416,2011,8,"DECEPTIVE PRACTICE",1110,141521
3417,2011,8,"GAMBLING",129,141567
3418,2011,8,"HOMICIDE",35,141603
3419,2011,8,"INTERFERENCE WITH PUBLIC OFFICER",129,141639
3420,2011,8,"INTIMIDATION",16,141699
3421,2011,8,"KIDNAPPING",18,141739
3422,2011,8,"LIQUOR LAW VIOLATION",68,141777
3423,2011,8,"MOTOR VEHICLE THEFT",1576,141825
3424,2011,8,"NARCOTICS",3528,141872
3425,2011,8,"OFFENSE INVOLVING CHILDREN",159,141909
3426,2011,8,"OTHER OFFENSE",1760,141963
3427,2011,8,"PROSTITUTION",283,142004
3428,2011,8,"PUBLIC INDECENCY",4,142044
3429,2011,8,"PUBLIC PEACE VIOLATION",260,142088
3430,2011,8,"ROBBERY",1330,142138
3431,2011,8,"SEX OFFENSE",100,142173
3432,2011,8,"STALKING",19,142212
3433,2011,8,"THEFT",7413,142248
3434,2011,8,"WEAPONS VIOLATION",360,142281
3435,2011,9,"ARSON",40,142326
3436,2011,9,"ASSAULT",1801,142359
3437,2011,9,"BATTERY",4774,142394
3438,2011,9,"BURGLARY",2514,142429
3439,2011,9,"CRIM SEXUAL ASSAULT",126,142465
3440,2011,9,"CRIMINAL DAMAGE",3052,142512
3441,2011,9,"CRIMINAL TRESPASS",742,142555
3442,2011,9,"DECEPTIVE PRACTICE",1193,142600
3443,2011,9,"GAMBLING",97,142646
3444,2011,9,"HOMICIDE",40,142682
3445,2011,9,"INTERFERENCE WITH PUBLIC OFFICER",110,142718
3446,2011,9,"INTIMIDATION",17,142778
3447,2011,9,"KIDNAPPING",18,142818
3448,2011,9,"LIQUOR LAW VIOLATION",50,142856
3449,2011,9,"MOTOR VEHICLE THEFT",1436,142904
3450,2011,9,"NARCOTICS",3279,142951
3451,2011,9,"OBSCENITY",5,142988
3452,2011,9,"OFFENSE INVOLVING CHILDREN",187,143025
3453,2011,9,"OTHER NARCOTIC VIOLATION",1,143079
3454,2011,9,"OTHER OFFENSE",1525,143131
3455,2011,9,"PROSTITUTION",250,143172
3456,2011,9,"PUBLIC INDECENCY",1,143212
3457,2011,9,"PUBLIC PEACE VIOLATION",295,143256
3458,2011,9,"ROBBERY",1278,143306
3459,2011,9,"SEX OFFENSE",92,143341
3460,2011,9,"STALKING",14,143380
3461,2011,9,"THEFT",6632,143416
3462,2011,9,"WEAPONS VIOLATION",343,143449
3463,2011,10,"ARSON",44,143494
3464,2011,10,"ASSAULT",1708,143527
3465,2011,10,"BATTERY",5069,143562
3466,2011,10,"BURGLARY",2460,143597
3467,2011,10,"CRIM SEXUAL ASSAULT",137,143633
3468,2011,10,"CRIMINAL DAMAGE",3286,143680
3469,2011,10,"CRIMINAL TRESPASS",746,143723
3470,2011,10,"DECEPTIVE PRACTICE",1202,143768
3471,2011,10,"GAMBLING",66,143814
3472,2011,10,"HOMICIDE",44,143850
3473,2011,10,"INTERFERENCE WITH PUBLIC OFFICER",93,143886
3474,2011,10,"INTIMIDATION",18,143946
3475,2011,10,"KIDNAPPING",24,143986
3476,2011,10,"LIQUOR LAW VIOLATION",56,144024
3477,2011,10,"MOTOR VEHICLE THEFT",1488,144072
3478,2011,10,"NARCOTICS",2980,144119
3479,2011,10,"OBSCENITY",4,144156
3480,2011,10,"OFFENSE INVOLVING CHILDREN",184,144193
3481,2011,10,"OTHER NARCOTIC VIOLATION",2,144247
3482,2011,10,"OTHER OFFENSE",1638,144299
3483,2011,10,"PROSTITUTION",207,144340
3484,2011,10,"PUBLIC INDECENCY",1,144380
3485,2011,10,"PUBLIC PEACE VIOLATION",258,144424
3486,2011,10,"ROBBERY",1401,144474
3487,2011,10,"SEX OFFENSE",81,144509
3488,2011,10,"STALKING",16,144548
3489,2011,10,"THEFT",6674,144584
3490,2011,10,"WEAPONS VIOLATION",376,144617
3491,2011,11,"ARSON",37,144662
3492,2011,11,"ASSAULT",1455,144695
3493,2011,11,"BATTERY",4362,144730
3494,2011,11,"BURGLARY",2293,144765
3495,2011,11,"CRIM SEXUAL ASSAULT",107,144801
3496,2011,11,"CRIMINAL DAMAGE",2990,144848
3497,2011,11,"CRIMINAL TRESPASS",622,144891
3498,2011,11,"DECEPTIVE PRACTICE",1082,144936
3499,2011,11,"GAMBLING",28,144982
3500,2011,11,"HOMICIDE",37,145018
3501,2011,11,"INTERFERENCE WITH PUBLIC OFFICER",93,145054
3502,2011,11,"INTIMIDATION",10,145114
3503,2011,11,"KIDNAPPING",27,145154
3504,2011,11,"LIQUOR LAW VIOLATION",32,145192
3505,2011,11,"MOTOR VEHICLE THEFT",1509,145240
3506,2011,11,"NARCOTICS",3039,145287
3507,2011,11,"OBSCENITY",3,145324
3508,2011,11,"OFFENSE INVOLVING CHILDREN",153,145361
3509,2011,11,"OTHER NARCOTIC VIOLATION",1,145415
3510,2011,11,"OTHER OFFENSE",1585,145467
3511,2011,11,"PROSTITUTION",204,145508
3512,2011,11,"PUBLIC INDECENCY",2,145548
3513,2011,11,"PUBLIC PEACE VIOLATION",208,145592
3514,2011,11,"ROBBERY",1215,145642
3515,2011,11,"SEX OFFENSE",84,145677
3516,2011,11,"STALKING",16,145716
3517,2011,11,"THEFT",6139,145752
3518,2011,11,"WEAPONS VIOLATION",284,145785
3519,2011,12,"ARSON",36,145830
3520,2011,12,"ASSAULT",1409,145863
3521,2011,12,"BATTERY",4438,145898
3522,2011,12,"BURGLARY",2196,145933
3523,2011,12,"CRIM SEXUAL ASSAULT",108,145969
3524,2011,12,"CRIMINAL DAMAGE",2820,146016
3525,2011,12,"CRIMINAL TRESPASS",618,146059
3526,2011,12,"DECEPTIVE PRACTICE",1121,146104
3527,2011,12,"GAMBLING",15,146150
3528,2011,12,"HOMICIDE",38,146186
3529,2011,12,"INTERFERENCE WITH PUBLIC OFFICER",83,146222
3530,2011,12,"INTIMIDATION",13,146282
3531,2011,12,"KIDNAPPING",24,146322
3532,2011,12,"LIQUOR LAW VIOLATION",29,146360
3533,2011,12,"MOTOR VEHICLE THEFT",1504,146408
3534,2011,12,"NARCOTICS",2921,146455
3535,2011,12,"OBSCENITY",1,146492
3536,2011,12,"OFFENSE INVOLVING CHILDREN",211,146529
3537,2011,12,"OTHER OFFENSE",1403,146583
3538,2011,12,"PROSTITUTION",191,146624
3539,2011,12,"PUBLIC INDECENCY",1,146664
3540,2011,12,"PUBLIC PEACE VIOLATION",201,146708
3541,2011,12,"ROBBERY",1228,146758
3542,2011,12,"SEX OFFENSE",70,146793
3543,2011,12,"STALKING",15,146832
3544,2011,12,"THEFT",6001,146868
3545,2011,12,"WEAPONS VIOLATION",311,146901
3546,2012,1,"ARSON",39,146946
3547,2012,1,"ASSAULT",1294,146979
3548,2012,1,"BATTERY",4308,147014
3549,2012,1,"BURGLARY",1757,147049
3550,2012,1,"CRIM SEXUAL ASSAULT",120,147085
3551,2012,1,"CRIMINAL DAMAGE",2660,147132
3552,2012,1,"CRIMINAL TRESPASS",662,147175
3553,2012,1,"DECEPTIVE PRACTICE",1105,147220
3554,2012,1,"GAMBLING",9,147266
3555,2012,1,"HOMICIDE",39,147302
3556,2012,1,"INTERFERENCE WITH PUBLIC OFFICER",80,147338
3557,2012,1,"INTIMIDATION",10,147398
3558,2012,1,"KIDNAPPING",17,147438
3559,2012,1,"LIQUOR LAW VIOLATION",50,147476
3560,2012,1,"MOTOR VEHICLE THEFT",1440,147524
3561,2012,1,"NARCOTICS",3271,147571
3562,2012,1,"OBSCENITY",4,147608
3563,2012,1,"OFFENSE INVOLVING CHILDREN",233,147645
3564,2012,1,"OTHER OFFENSE",1537,147699
3565,2012,1,"PROSTITUTION",194,147740
3566,2012,1,"PUBLIC INDECENCY",2,147780
3567,2012,1,"PUBLIC PEACE VIOLATION",189,147824
3568,2012,1,"ROBBERY",1011,147874
3569,2012,1,"SEX OFFENSE",131,147909
3570,2012,1,"STALKING",24,147948
3571,2012,1,"THEFT",5711,147984
3572,2012,1,"WEAPONS VIOLATION",317,148017
3573,2012,2,"ARSON",23,148062
3574,2012,2,"ASSAULT",1324,148095
3575,2012,2,"BATTERY",3961,148130
3576,2012,2,"BURGLARY",1398,148165
3577,2012,2,"CRIM SEXUAL ASSAULT",104,148201
3578,2012,2,"CRIMINAL DAMAGE",2350,148248
3579,2012,2,"CRIMINAL TRESPASS",698,148291
3580,2012,2,"DECEPTIVE PRACTICE",992,148336
3581,2012,2,"GAMBLING",17,148382
3582,2012,2,"HOMICIDE",27,148418
3583,2012,2,"INTERFERENCE WITH PUBLIC OFFICER",105,148454
3584,2012,2,"INTIMIDATION",11,148514
3585,2012,2,"KIDNAPPING",14,148554
3586,2012,2,"LIQUOR LAW VIOLATION",52,148592
3587,2012,2,"MOTOR VEHICLE THEFT",1151,148640
3588,2012,2,"NARCOTICS",3581,148687
3589,2012,2,"OBSCENITY",1,148724
3590,2012,2,"OFFENSE INVOLVING CHILDREN",161,148761
3591,2012,2,"OTHER OFFENSE",1548,148815
3592,2012,2,"PROSTITUTION",198,148856
3593,2012,2,"PUBLIC INDECENCY",1,148896
3594,2012,2,"PUBLIC PEACE VIOLATION",207,148940
3595,2012,2,"ROBBERY",696,148990
3596,2012,2,"SEX OFFENSE",64,149025
3597,2012,2,"STALKING",17,149064
3598,2012,2,"THEFT",4887,149100
3599,2012,2,"WEAPONS VIOLATION",270,149133
3600,2012,3,"ARSON",40,149178
3601,2012,3,"ASSAULT",1856,149211
3602,2012,3,"BATTERY",5276,149246
3603,2012,3,"BURGLARY",1638,149281
3604,2012,3,"CRIM SEXUAL ASSAULT",104,149317
3605,2012,3,"CRIMINAL DAMAGE",3144,149364
3606,2012,3,"CRIMINAL TRESPASS",686,149407
3607,2012,3,"DECEPTIVE PRACTICE",1069,149452
3608,2012,3,"GAMBLING",44,149498
3609,2012,3,"HOMICIDE",53,149534
3610,2012,3,"INTERFERENCE WITH PUBLIC OFFICER",100,149570
3611,2012,3,"INTIMIDATION",13,149630
3612,2012,3,"KIDNAPPING",15,149670
3613,2012,3,"LIQUOR LAW VIOLATION",74,149708
3614,2012,3,"MOTOR VEHICLE THEFT",1354,149756
3615,2012,3,"NARCOTICS",3542,149803
3616,2012,3,"OBSCENITY",3,149840
3617,2012,3,"OFFENSE INVOLVING CHILDREN",212,149877
3618,2012,3,"OTHER OFFENSE",1489,149931
3619,2012,3,"PROSTITUTION",267,149972
3620,2012,3,"PUBLIC PEACE VIOLATION",300,150012
3621,2012,3,"ROBBERY",845,150062
3622,2012,3,"SEX OFFENSE",110,150097
3623,2012,3,"STALKING",20,150136
3624,2012,3,"THEFT",5937,150172
3625,2012,3,"WEAPONS VIOLATION",353,150205
3626,2012,4,"ARSON",48,150250
3627,2012,4,"ASSAULT",1626,150283
3628,2012,4,"BATTERY",4695,150318
3629,2012,4,"BURGLARY",1646,150353
3630,2012,4,"CRIM SEXUAL ASSAULT",108,150389
3631,2012,4,"CRIMINAL DAMAGE",3081,150436
3632,2012,4,"CRIMINAL TRESPASS",677,150479
3633,2012,4,"DECEPTIVE PRACTICE",1075,150524
3634,2012,4,"GAMBLING",62,150570
3635,2012,4,"HOMICIDE",39,150606
3636,2012,4,"INTERFERENCE WITH PUBLIC OFFICER",99,150642
3637,2012,4,"INTIMIDATION",15,150702
3638,2012,4,"KIDNAPPING",23,150742
3639,2012,4,"LIQUOR LAW VIOLATION",53,150780
3640,2012,4,"MOTOR VEHICLE THEFT",1334,150828
3641,2012,4,"NARCOTICS",3027,150875
3642,2012,4,"OBSCENITY",2,150912
3643,2012,4,"OFFENSE INVOLVING CHILDREN",151,150949
3644,2012,4,"OTHER OFFENSE",1467,151003
3645,2012,4,"PROSTITUTION",173,151044
3646,2012,4,"PUBLIC PEACE VIOLATION",226,151084
3647,2012,4,"ROBBERY",975,151134
3648,2012,4,"SEX OFFENSE",75,151169
3649,2012,4,"STALKING",15,151208
3650,2012,4,"THEFT",6191,151244
3651,2012,4,"WEAPONS VIOLATION",286,151277
3652,2012,5,"ARSON",42,151322
3653,2012,5,"ASSAULT",1928,151355
3654,2012,5,"BATTERY",5840,151390
3655,2012,5,"BURGLARY",1924,151425
3656,2012,5,"CRIM SEXUAL ASSAULT",129,151461
3657,2012,5,"CRIMINAL DAMAGE",3271,151508
3658,2012,5,"CRIMINAL TRESPASS",706,151551
3659,2012,5,"DECEPTIVE PRACTICE",1068,151596
3660,2012,5,"GAMBLING",65,151642
3661,2012,5,"HOMICIDE",50,151678
3662,2012,5,"INTERFERENCE WITH PUBLIC OFFICER",106,151714
3663,2012,5,"INTIMIDATION",17,151774
3664,2012,5,"KIDNAPPING",20,151814
3665,2012,5,"LIQUOR LAW VIOLATION",37,151852
3666,2012,5,"MOTOR VEHICLE THEFT",1466,151900
3667,2012,5,"NARCOTICS",3068,151947
3668,2012,5,"NON-CRIMINAL",2,151984
3669,2012,5,"OBSCENITY",3,152024
3670,2012,5,"OFFENSE INVOLVING CHILDREN",183,152061
3671,2012,5,"OTHER OFFENSE",1530,152115
3672,2012,5,"PROSTITUTION",135,152156
3673,2012,5,"PUBLIC INDECENCY",2,152196
3674,2012,5,"PUBLIC PEACE VIOLATION",317,152240
3675,2012,5,"ROBBERY",1267,152290
3676,2012,5,"SEX OFFENSE",102,152325
3677,2012,5,"STALKING",13,152364
3678,2012,5,"THEFT",6462,152400
3679,2012,5,"WEAPONS VIOLATION",321,152433
3680,2012,6,"ARSON",44,152478
3681,2012,6,"ASSAULT",1896,152511
3682,2012,6,"BATTERY",5805,152546
3683,2012,6,"BURGLARY",2063,152581
3684,2012,6,"CRIM SEXUAL ASSAULT",129,152617
3685,2012,6,"CRIMINAL DAMAGE",3502,152664
3686,2012,6,"CRIMINAL TRESPASS",658,152707
3687,2012,6,"DECEPTIVE PRACTICE",1093,152752
3688,2012,6,"GAMBLING",107,152798
3689,2012,6,"HOMICIDE",47,152834
3690,2012,6,"INTERFERENCE WITH PUBLIC OFFICER",131,152870
3691,2012,6,"INTIMIDATION",7,152930
3692,2012,6,"KIDNAPPING",21,152970
3693,2012,6,"LIQUOR LAW VIOLATION",51,153008
3694,2012,6,"MOTOR VEHICLE THEFT",1469,153056
3695,2012,6,"NARCOTICS",3061,153103
3696,2012,6,"OFFENSE INVOLVING CHILDREN",206,153140
3697,2012,6,"OTHER OFFENSE",1494,153194
3698,2012,6,"PROSTITUTION",210,153235
3699,2012,6,"PUBLIC INDECENCY",1,153275
3700,2012,6,"PUBLIC PEACE VIOLATION",258,153319
3701,2012,6,"ROBBERY",1282,153369
3702,2012,6,"SEX OFFENSE",109,153404
3703,2012,6,"STALKING",16,153443
3704,2012,6,"THEFT",7071,153479
3705,2012,6,"WEAPONS VIOLATION",330,153512
3706,2012,7,"ARSON",48,153557
3707,2012,7,"ASSAULT",1929,153590
3708,2012,7,"BATTERY",5971,153625
3709,2012,7,"BURGLARY",2276,153660
3710,2012,7,"CRIM SEXUAL ASSAULT",153,153696
3711,2012,7,"CRIMINAL DAMAGE",3424,153743
3712,2012,7,"CRIMINAL TRESPASS",772,153786
3713,2012,7,"DECEPTIVE PRACTICE",1110,153831
3714,2012,7,"GAMBLING",103,153877
3715,2012,7,"HOMICIDE",50,153913
3716,2012,7,"INTERFERENCE WITH PUBLIC OFFICER",122,153949
3717,2012,7,"INTIMIDATION",17,154009
3718,2012,7,"KIDNAPPING",21,154049
3719,2012,7,"LIQUOR LAW VIOLATION",42,154087
3720,2012,7,"MOTOR VEHICLE THEFT",1422,154135
3721,2012,7,"NARCOTICS",3222,154182
3722,2012,7,"NON-CRIMINAL",3,154219
3723,2012,7,"OFFENSE INVOLVING CHILDREN",199,154259
3724,2012,7,"OTHER OFFENSE",1515,154313
3725,2012,7,"PROSTITUTION",209,154354
3726,2012,7,"PUBLIC INDECENCY",5,154394
3727,2012,7,"PUBLIC PEACE VIOLATION",268,154438
3728,2012,7,"ROBBERY",1332,154488
3729,2012,7,"SEX OFFENSE",97,154523
3730,2012,7,"STALKING",18,154562
3731,2012,7,"THEFT",7263,154598
3732,2012,7,"WEAPONS VIOLATION",360,154631
3733,2012,8,"ARSON",56,154676
3734,2012,8,"ASSAULT",1890,154709
3735,2012,8,"BATTERY",5375,154744
3736,2012,8,"BURGLARY",2221,154779
3737,2012,8,"CRIM SEXUAL ASSAULT",129,154815
3738,2012,8,"CRIMINAL DAMAGE",3092,154862
3739,2012,8,"CRIMINAL TRESPASS",770,154905
3740,2012,8,"DECEPTIVE PRACTICE",1205,154950
3741,2012,8,"GAMBLING",127,154996
3742,2012,8,"HOMICIDE",55,155032
3743,2012,8,"INTERFERENCE WITH PUBLIC OFFICER",130,155068
3744,2012,8,"INTIMIDATION",11,155128
3745,2012,8,"KIDNAPPING",22,155168
3746,2012,8,"LIQUOR LAW VIOLATION",45,155206
3747,2012,8,"MOTOR VEHICLE THEFT",1346,155254
3748,2012,8,"NARCOTICS",2663,155301
3749,2012,8,"NON-CRIMINAL",1,155338
3750,2012,8,"OBSCENITY",2,155378
3751,2012,8,"OFFENSE INVOLVING CHILDREN",179,155415
3752,2012,8,"OTHER NARCOTIC VIOLATION",2,155469
3753,2012,8,"OTHER OFFENSE",1469,155521
3754,2012,8,"PROSTITUTION",198,155562
3755,2012,8,"PUBLIC INDECENCY",1,155602
3756,2012,8,"PUBLIC PEACE VIOLATION",261,155646
3757,2012,8,"ROBBERY",1272,155696
3758,2012,8,"SEX OFFENSE",81,155731
3759,2012,8,"STALKING",15,155770
3760,2012,8,"THEFT",7026,155806
3761,2012,8,"WEAPONS VIOLATION",374,155839
3762,2012,9,"ARSON",43,155884
3763,2012,9,"ASSAULT",1635,155917
3764,2012,9,"BATTERY",4761,155952
3765,2012,9,"BURGLARY",1993,155987
3766,2012,9,"CRIM SEXUAL ASSAULT",104,156023
3767,2012,9,"CRIMINAL DAMAGE",2956,156070
3768,2012,9,"CRIMINAL TRESPASS",703,156113
3769,2012,9,"DECEPTIVE PRACTICE",1103,156158
3770,2012,9,"GAMBLING",86,156204
3771,2012,9,"HOMICIDE",44,156240
3772,2012,9,"INTERFERENCE WITH PUBLIC OFFICER",101,156276
